5.55	0.000500902533531189
5.56	0.0004962384700775146
5.57	0.0004921108484268188
5.58	0.0004879087209701538
5.59	0.00048311054706573486
5.6	0.0004790574312210083
5.61	0.00047522783279418945
5.62	0.0004705190658569336
5.63	0.0004666149616241455
5.64	0.0004623979330062866
5.65	0.0004581660032272339
5.66	0.0004543811082839966
5.67	0.0004506111145019531
5.68	0.0004466027021408081
5.69	0.00044211745262145996
5.7	0.00043824315071105957
5.71	0.000434190034866333
5.72	0.00043039023876190186
5.73	0.00042651593685150146
5.74	0.0004223436117172241
5.75	0.00041885673999786377
5.76	0.0004149824380874634
5.77	0.000411108136177063
5.78	0.0004077106714248657
5.79	0.0004038214683532715
5.8	0.0004000812768936157
5.81	0.0003967881202697754
5.82	0.00039298832416534424
5.83	0.00038927793502807617
5.84	0.00038614869117736816
5.85	0.00038230419158935547
5.86	0.0003786832094192505
5.87	0.00037536025047302246
5.88	0.0003719031810760498
5.89	0.0003685504198074341
5.9	0.0003654062747955322
5.91	0.00036169588565826416
5.92	0.00035859644412994385
5.93	0.00035563111305236816
5.94	0.0003519803285598755
5.95	0.0003488510847091675
5.96	0.000345766544342041
5.97	0.0003423541784286499
5.98	0.00033926963806152344
5.99	0.0003365427255630493
6.0	0.0003333538770675659
6.01	0.00033041834831237793
6.02	0.00032699108123779297
6.03	0.0003240257501602173
6.04	0.00032113492488861084
6.05	0.00031800568103790283
6.06	0.00031492114067077637
6.07	0.0003119856119155884
6.08	0.00030912458896636963
6.09	0.00030624866485595703
6.1	0.00030347704887390137
6.11	0.0003005415201187134
6.12	0.00029736757278442383
6.13	0.0002950727939605713
6.14	0.00029209256172180176
6.15	0.0002893209457397461
6.16	0.0002869516611099243
6.17	0.00028401613235473633
6.18	0.0002815127372741699
6.19	0.0002787858247756958
6.2	0.00027598440647125244
6.21	0.0002733170986175537
6.22	0.0002707242965698242
6.23	0.00026804208755493164
6.24	0.0002654939889907837
6.25	0.0002630501985549927
6.26	0.00026047229766845703
6.27	0.00025781989097595215
6.28	0.000255391001701355
6.29	0.0002527087926864624
6.3	0.00025084614753723145
6.31	0.0002484172582626343
6.32	0.0002459585666656494
6.33	0.00024370849132537842
6.34	0.00024124979972839355
6.35	0.00023886561393737793
6.36	0.00023686885833740234
6.37	0.00023445487022399902
6.38	0.00023195147514343262
6.39	0.00022973120212554932
6.4	0.00022749602794647217
6.41	0.00022518634796142578
6.42	0.00022317469120025635
6.43	0.00022092461585998535
6.44	0.0002184361219406128
6.45	0.00021667778491973877
6.46	0.00021451711654663086
6.47	0.0002123713493347168
6.48	0.0002104640007019043
6.49	0.0002083033323287964
6.5	0.00020648539066314697
6.51	0.00020463764667510986
6.52	0.0002024322748184204
6.53	0.0002005845308303833
6.54	0.00019860267639160156
6.55	0.00019659101963043213
6.56	0.00019469857215881348
6.57	0.0001928955316543579
6.58	0.00019085407257080078
6.59	0.00018900632858276367
6.6	0.00018711388111114502
6.61	0.00018511712551116943
6.62	0.0001833587884902954
6.63	0.00018186867237091064
6.64	0.00017982721328735352
6.65	0.0001780986785888672
6.66	0.00017634034156799316
6.67	0.00017452239990234375
6.68	0.0001729428768157959
6.69	0.00017115473747253418
6.7	0.00016953051090240479
6.71	0.00016765296459197998
6.72	0.00016602873802185059
6.73	0.0001643747091293335
6.74	0.00016297399997711182
6.75	0.00016133487224578857
6.76	0.00015947222709655762
6.77	0.0001579374074935913
6.78	0.00015649199485778809
6.79	0.00015471875667572021
6.8	0.00015360116958618164
6.81	0.00015176832675933838
6.82	0.00015047192573547363
6.83	0.00014913082122802734
6.84	0.00014750659465789795
6.85	0.0001458972692489624
6.86	0.0001445561647415161
6.87	0.0001430213451385498
6.88	0.00014168024063110352
6.89	0.00014035403728485107
6.9	0.00013877451419830322
6.91	0.00013744831085205078
6.92	0.0001361370086669922
6.93	0.00013457238674163818
6.94	0.00013335049152374268
6.95	0.00013214349746704102
6.96	0.00013059377670288086
6.97	0.0001294165849685669
6.98	0.0001280456781387329
6.99	0.0001267939805984497
7.0	0.0001255422830581665
7.01	0.0001242607831954956
7.02	0.0001226961612701416
7.03	0.00012163817882537842
7.04	0.00012011826038360596
7.05	0.00011886656284332275
7.06	0.00011771917343139648
7.07	0.00011642277240753174
7.08	0.00011505186557769775
7.09	0.00011391937732696533
7.1	0.00011263787746429443
7.11	0.00011147558689117432
7.12	0.00011049211025238037
7.13	0.00010924041271209717
7.14	0.00010810792446136475
7.15	0.0001070946455001831
7.16	0.00010596215724945068
7.17	0.00010468065738677979
7.18	0.00010354816913604736
7.19	0.00010232627391815186
7.2	0.00010144710540771484
7.21	0.0001004338264465332
7.22	9.922683238983154e-05
7.23	9.813904762268066e-05
7.24	9.711086750030518e-05
7.25	9.605288505554199e-05
7.26	9.499490261077881e-05
7.27	9.398162364959717e-05
7.28	9.284913539886475e-05
7.29	9.188055992126465e-05
7.3	9.09566879272461e-05
7.31	9.000301361083984e-05
7.32	8.925795555114746e-05
7.33	8.827447891235352e-05
7.34	8.730590343475342e-05
7.35	8.636713027954102e-05
7.36	8.539855480194092e-05
7.37	8.45491886138916e-05
7.38	8.383393287658691e-05
7.39	8.279085159301758e-05
7.4	8.171796798706055e-05
7.41	8.097290992736816e-05
7.42	8.009374141693115e-05
7.43	7.912516593933105e-05
7.44	7.839500904083252e-05
7.45	7.759034633636475e-05
7.46	7.665157318115234e-05
